355;1277971263000;0;0.51792623162239;-0.296463506395786;2.55193328278999;0.0964083787381714;52.7285541;-3
355;1277971263000;1;-0.70466855816353;0.161775771256584;-1.51554207733131;0.0964083787381714;52.7285541;-3
355;1277971263000;2;0.200670621614651;-0.134687735139202;1.1144806671721;0.0964083787381714;52.7285541;-3
355;1277971263000;3;-1.17745679649214;0.26561324303988;1.28506444275967;0.0964083787381714;52.7285541;-3
355;1277971263000;4;-0.534433840598402;0.445447705041384;2.45413191811979;0.0964083787381714;52.7285541;-3
355;1277971263000;5;-0.729429971627549;-0.206170052671181;-0.809704321455648;0.0964083787381714;52.7285541;-3
355;1277971263000;6;0.70441062677328;0.0744920993227991;0.846853677028052;0.0964083787381714;52.7285541;-3
355;1277971263000;7;0.541913850915658;-0.336343115124153;1.23654283548143;0.0964083787381714;52.7285541;-3
355;1277971263000;8;-1.18442094402889;0.139202407825433;1.1144806671721;0.0964083787381714;52.7285541;-3
355;1277971263000;9;0.556615940159919;-0.949586155003762;2.33282789992418;0.0964083787381714;52.7285541;-3
355;1277971263000;10;-0.479494454475111;0.227238525206923;-0.858225928733889;0.0964083787381714;52.7285541;-3
355;1277971263000;11;0.566675264379676;-0.674191121143717;0.919636087945413;0.0964083787381714;52.7285541;-3
355;1277971263000;12;0.340727366520506;-0.227990970654628;1.01743745261562;0.0964083787381714;52.7285541;-3
355;1277971263000;13;-0.723239618261544;-0.204665161775771;1.2122820318423;0.0964083787381714;52.7285541;-3
355;1277971263000;14;0.0993035852463247;-0.472535741158766;1.16376042456406;0.0964083787381714;52.7285541;-3
355;1277971263000;15;0.0745421717823061;0.0662151993980436;-0.444275966641395;0.0964083787381714;52.7285541;-3
355;1277971263000;16;0.192932679907145;-0.167042889390519;1.33434420015163;0.0964083787381714;52.7285541;-3
355;1277971263000;17;-0.381996388960538;-0.358916478555305;1.40712661106899;0.0964083787381714;52.7285541;-3
355;1277971263000;18;-0.928295073510449;-0.154251316779533;1.65049279757392;0.0964083787381714;52.7285541;-3
355;1277971263000;19;-0.101109104978076;-0.285176824680211;0.603487490523124;0.0964083787381714;52.7285541;-3
355;1277971263000;20;-0.134382254320351;0.389766741911211;-0.370735405610311;0.0964083787381714;52.7285541;-3
355;1277971263000;21;0.468403404694352;-1.15876598946576;1.28506444275967;0.0964083787381714;52.7285541;-3
355;1277971263000;22;-0.460923394377097;0.142964635063958;1.43138741470811;0.0964083787381714;52.7285541;-3
355;1277971263000;23;-0.430745421717824;-0.00300978179082017;1.91887793783169;0.0964083787381714;52.7285541;-3
355;1277971263000;24;-0.0833118390508127;-0.165537998495109;0.919636087945413;0.0964083787381714;52.7285541;-3
355;1277971263000;25;-0.0206345112200155;0.446952595936795;-0.273692191053829;0.0964083787381714;52.7285541;-3
355;1277971263000;26;0.414237812741812;-1.3431151241535;0.944655041698256;0.0964083787381714;52.7285541;-3
355;1277971263000;27;0.100851173587826;0.120391271632807;1.40712661106899;0.0964083787381714;52.7285541;-3
355;1277971263000;28;-0.526695898890896;-0.515425131677953;1.52918877937832;0.0964083787381714;52.7285541;-3
355;1277971263000;29;0.180551973175136;-0.523702031602709;1.43138741470811;0.0964083787381714;52.7285541;-3
355;1277971263000;30;0.0675780242455508;0.261851015801354;-0.468536770280516;0.0964083787381714;52.7285541;-3
355;1277971263000;31;0.34537013154501;-0.796839729119639;0.724791508718726;0.0964083787381714;52.7285541;-3
355;1277971263000;32;0.182099561516637;0.215951843491347;1.2122820318423;0.0964083787381714;52.7285541;-3
355;1277971263000;33;-0.70389476399278;-0.0406320541760722;1.38286580742987;0.0964083787381714;52.7285541;-3
355;1277971263000;34;0.479236523084861;-0.157261098570354;2.21076573161486;0.0964083787381714;52.7285541;-3
355;1277971263000;35;-0.583956667526439;-0.310007524454477;-0.492797573919636;0.0964083787381714;52.7285541;-3
355;1277971263000;36;0.391023987619294;-0.539503386004515;0.505686125852919;0.0964083787381714;52.7285541;-3
355;1277971263000;37;0.428939901986073;-0.330323551542513;1.23654283548143;0.0964083787381714;52.7285541;-3
355;1277971263000;38;-0.768119680165078;-0.341610233258089;1.43138741470811;0.0964083787381714;52.7285541;-3
355;1277971263000;39;0.0993035852463247;-0.407072987208427;2.08870356330553;0.0964083787381714;52.7285541;-3
355;1277971279000;0;0.192932679907145;-0.0504138449962378;0.968915845337377;5.26234417358714;52.728202;6
355;1277971279000;1;-0.373484653082281;-0.254326561324304;1.47990902198635;5.26234417358714;52.728202;6
355;1277971279000;2;0.00722207892700543;-0.428893905191874;1.89385898407885;5.26234417358714;52.728202;6
355;1277971279000;3;-0.314676296105237;0.0978179082016554;0.286580742987111;5.26234417358714;52.728202;6
355;1277971279000;4;-0.0662883672942999;-0.018058690744921;0.067475360121304;5.26234417358714;52.728202;6
355;1277971279000;5;0.374000515862781;-0.422874341610233;0.652009097801365;5.26234417358714;52.728202;6
355;1277971279000;6;0.151921588857364;0.184349134687735;1.13949962092494;5.26234417358714;52.728202;6
355;1277971279000;7;-0.1993809646634;-0.223476297968397;1.2122820318423;5.26234417358714;52.728202;6
355;1277971279000;8;-0.217952024761414;-0.372460496613995;0.895375284306293;5.26234417358714;52.728202;6
355;1277971279000;9;-0.280629352592211;-0.0586907449209932;-0.175890826383624;5.26234417358714;52.728202;6
