  1.000000,109780115.000000,109784147.000000,4032.000000,  1.012518,  7.000000,  0.000570,  0.038224,  0.294497,  0.037654,  0.223214, -1.000000, -1.000000, -1.000000,  1.000000,  5.000000
  2.000000,109784147.000000,109786165.000000,2018.000000, 30.195099, 30.338223,  6.528336,  6.735287,  0.189417,  0.206951,  0.208127, -1.000000, -1.000000, -1.000000,  5.000000,  4.000000
  3.000000,109786165.000000,109787674.000000,1509.000000, 17.310633,  1.573261,  1.058293,  1.253184,  0.277143,  0.194891,  0.238569, -1.000000, -1.000000, -1.000000,  4.000000,  5.000000
  4.000000,109787674.000000,109794373.000000,6699.000000,  4.006264, 17.981302,  1.604999,  1.952296,  0.332616,  0.347297,  0.214957, -1.000000, -1.000000, -1.000000,  5.000000,  2.000000
  5.000000,109795535.000000,109796407.000000,872.000000, 31.935426,  9.960988,  1.859248,  1.956165,  0.296063,  0.096918,  0.275229, -1.000000, -1.000000, -1.000000,  2.000000,  6.000000
  6.000000,109796407.000000,109798788.000000,2381.000000,  8.403158, 11.306997,  1.057866,  1.620264,  0.212332,  0.562397,  0.226795, -1.000000, -1.000000, -1.000000,  6.000000,  2.000000
  7.000000,109798788.000000,109799940.000000,1152.000000, 13.566917,  5.875384,  2.331331,  2.347389,  0.055301,  0.016058,  0.260417, -1.000000, -1.000000, -1.000000,  2.000000,  6.000000
  8.000000,109801092.000000,109803411.000000,2319.000000,  7.510014,  4.192492,  2.779985,  3.209817,  0.194540,  0.429832,  0.232859, -1.000000, -1.000000, -1.000000,  6.000000,  2.000000
  9.000000,109803990.000000,109817379.000000,13389.000000,  2.771659,  2.247812,  2.057881,  2.595074,  0.181643,  0.537193,  0.188214, -1.000000, -1.000000, -1.000000,  2.000000,  2.000000
 10.000000,109818244.000000,109830687.000000,12443.000000,  2.910039,  2.586265,  0.818374,  1.900364,  0.278355,  1.081990,  0.212167, -1.000000, -1.000000, -1.000000,  2.000000,  2.000000
 11.000000,109830687.000000,109831627.000000,940.000000, 24.367772, 24.429851,  2.130587,  2.283077,  0.215258,  0.152490,  0.255319, -1.000000, -1.000000, -1.000000,  2.000000,  6.000000
 12.000000,109831924.000000,109833077.000000,1153.000000, 12.057003,  4.010507,  0.603495,  0.802274,  0.278661,  0.198779,  0.208153, -1.000000, -1.000000, -1.000000,  6.000000,  6.000000
 13.000000,109833077.000000,109834521.000000,1444.000000, 28.464475,  4.854995,  3.188816,  3.264335,  0.125163,  0.075520,  0.249307, -1.000000, -1.000000, -1.000000,  6.000000,  4.000000
 14.000000,109834521.000000,109835986.000000,1465.000000,  5.841241,  0.729528,  0.336834,  0.359578,  0.265140,  0.022744,  0.245734, -1.000000, -1.000000, -1.000000,  4.000000,  2.000000
 15.000000,109836855.000000,109839779.000000,2924.000000,  6.287556,  0.021920,  1.146375,  1.718779,  0.216593,  0.572404,  0.225718, -1.000000, -1.000000, -1.000000,  2.000000,  2.000000
 16.000000,109840358.000000,109841509.000000,1151.000000,  3.374837,  0.974786,  0.329030,  0.329059,  0.108699,  0.000029,  0.260643, -1.000000, -1.000000, -1.000000,  2.000000,  2.000000
 17.000000,109841509.000000,109845408.000000,3899.000000, 20.892490, 19.626923,  5.500390,  5.629654,  0.087888,  0.129264,  0.215440, -1.000000, -1.000000, -1.000000,  2.000000,  4.000000
