344,104224549,52.996173200000001,4.7214233999999999,-9,0.059457805926141007,-0.051565285331935891,0.094898844371706606
344,104224841,52.996154900000001,4.7214988,-3,-0.0076810132617312066,0.18121257174718353,-0.38144856255600829
344,104225145,52.996164499999999,4.7214342,-6,0.033122277042105019,-0.80295841967678871,-0.25052083951978937
344,104225444,52.996276600000002,4.7212135999999996,-1,0.12240908159962974,-0.15022495301356553,-0.35853658144463751
344,104225735,52.9961415,4.7218033000000004,-6,-1.2349737352531067,6.9080071238060814,-0.89318388402355686
344,104226039,52.995504799999999,4.7236719000000003,-5,-0.034309157258797129,0.18259862866233176,0.28719439851575623
344,104226357,52.9954939,4.7237144999999998,-4,-0.21427701931432863,0.39815349755880375,-0.58724709567222089
344,104226659,52.995476099999998,4.7237359000000003,-4,0.51657887319875639,-0.6254734415404104,-0.34946994390404723
344,104226978,52.995475399999997,4.7237226999999997,-6,-0.049957292285781545,0.058149179566921956,0.024958803320008327
344,104227280,52.995503800000002,4.7236473999999999,-5,0.49684069317902735,-0.026856273514008176,0.011316632640691576
344,104228064,52.995575199999998,4.7238446999999999,-7,-0.1451364109873659,-0.018201359066112158,0.028357234241951038
344,104228352,52.995538199999999,4.7239228999999998,-9,0.038610594896211992,-0.098836762479890691,-0.020988481227908855
344,104228644,52.995479899999999,4.7239693999999997,-6,-0.45187471035955873,-0.074370028050598738,-0.29047950885599166
344,104229079,52.995544199999998,4.7237999000000004,-9,0.14751263119339056,0.10633225945913743,-0.2770080761218297
344,104229489,52.995553299999997,4.7238878,-3,0.27230226798276774,-0.078737612972382631,-0.73392905866633473
344,104229912,52.9955073,4.7239104000000003,1,0.061503109873033486,-0.019932062117005562,-0.078867486175922999
344,104230323,52.995568900000002,4.7238746000000003,-10,0.016575193961420681,-0.0083189557588034431,0.012492314446264727
344,104231096,52.995541199999998,4.7238612,-7,-0.015094057584314927,0.016637921226002286,-0.048942302795421541
344,104231410,52.995558000000003,4.7238441,-13,-0.0073010980933773239,-0.010789564613426198,-0.0055026595463996469
344,104231732,52.995560099999999,4.7238499000000003,-13,-0.018974057343217013,0.014990862191300637,-0.076910722260928904
344,104232522,52.995542299999997,4.7238848000000004,-5,-0.012496406152803551,0.0074954123824928281,-0.034462423398254317
344,104233317,52.995562300000003,4.7238262000000004,-9,-0.0038799878528914047,-0.0016470589768719079,-0.02796842668060041
344,104234098,52.995572799999998,4.7238201999999996,-15,-0.0032223323540639028,-0.011613089244576226,-0.027472763464883927
344,104234518,52.9956192,4.7238156,-27,0.0066764213702013367,-0.0099660324211023124,-0.007490233338758979
344,104234965,52.995567299999998,4.7237920999999998,-9,0.11592549945543099,-0.32978635467382084,0.074848105166141474
344,104235297,52.995590300000003,4.7237960000000001,-11,0.070875959572416714,-0.13120547360752247,-0.10936965781291849
344,104236081,52.9955778,4.7237802000000002,-8,0.0047364236275530946,-0.010789554417106301,-0.021474445434065549
344,104236866,52.995592500000001,4.7237844999999998,-12,-0.061498403585910133,-0.038956843190808547,-0.096438118630504568
344,104237172,52.995708,4.7238362,-27,-0.12467170086846083,0.03920791205415633,-0.25674833326609653
344,104237947,52.995663999999998,4.7237640000000001,-16,-0.033775115717791175,-0.0041175933468135676,-0.037977453617641245
344,104238755,52.995623199999997,4.7238061,-17,-0.017199888400095155,-0.012436610534369331,-0.025485183096079299
344,104239098,53.011724000000001,4.7166091000000003,14,-4.019951234856145,0.62356183392767761,0.51503660903600834
344,104240339,53.021245800000003,4.7197617999999997,-23,-0.12970159763423011,-0.2524435566601545,0.14017755266767803
