344;1274596535000;52.291141799999998;4.8607255;-10;45.600000000000001;32.399999999999999;38.299999999999997;0.02;0.68000000000000005;0.13;175.90000000000001;0101000020E61000003F55850662711340D1BF6E2244254A40;0;4;8.5;6.3399999999999999
344;1274687319000;53.009162099999998;4.7194927;-1;30.800000000000001;3.6000000000000001;7.7999999999999998;-0.040000000000000001;0;-0.040000000000000001;57.799999999999997;0101000020E6100000CCD7C0B1C2E012406CEE43392C814A40;0;5;3.7999999999999998;0.41999999999999998
344;1274689167000;53.009130800000001;4.7192337000000002;-2;32.100000000000001;7.9000000000000004;7.5999999999999996;0.059999999999999998;-0.050000000000000003;0.029999999999999999;36.299999999999997;0101000020E61000006CB98ECC7EE0124073B1B3322B814A40;0;4;5.5999999999999996;0.52000000000000002
344;1274691010000;53.0091678;4.7193706999999998;-1;28.699999999999999;8.1999999999999993;7.5999999999999996;-0.02;0.01;-0.01;39.100000000000001;0101000020E610000071CD78B6A2E01240909614692C814A40;0;4;5.4000000000000004;0.45000000000000001
344;1274692917000;53.009226599999998;4.7194700000000003;-10;33.299999999999997;6.7999999999999998;7.5;0.23999999999999999;-0.13;0.23000000000000001;42;0101000020E6100000FFCF61BEBCE012406BA054562E814A40;0;4;4;4
344;1274694766000;53.009153099999999;4.719487;3;34.200000000000003;4.5;4.9000000000000004;-0.029999999999999999;0.070000000000000007;-0.22;66.799999999999997;0101000020E6100000AF963B33C1E012401994C4ED2B814A40;0;4;2.2999999999999998;3.0099999999999998
344;1274696646000;53.009170300000001;4.7195045999999996;-9;32.5;3.6000000000000001;7.7000000000000002;0.20999999999999999;0.14000000000000001;0.32000000000000001;105.5;0101000020E6100000474959D0C5E01240194C0D7E2C814A40;0;6;2.8999999999999999;3.0600000000000001
344;1274698638000;53.001877899999997;4.7342797000000001;39;20.5;999998.90000000002;999998.90000000002;7.2599999999999998;-3.3799999999999999;-4.6100000000000003;18.199999999999999;0101000020E61000007E778604E7EF1240E68AF7883D804A40;0;6;2.6000000000000001;3.4300000000000002
344;1274700463000;53.008235900000003;4.7181023;-4;22.300000000000001;4.0999999999999996;4.7999999999999998;0;0.02;0.01;34.799999999999997;0101000020E6100000C2BA963556DF12409A93BCDF0D814A40;0;5;2.6000000000000001;0.29999999999999999
344;1274702322000;53.008233599999997;4.7181312000000002;-2;26.899999999999999;5.7999999999999998;5.5999999999999996;-0.02;0.070000000000000007;0.01;37.600000000000001;0101000020E6100000EEF208C95DDF12403A5D71CC0D814A40;0;6;2.7999999999999998;3.1400000000000001
344;1274704139000;53.008214299999999;4.7181341000000003;-4;31.100000000000001;6.2999999999999998;7.7999999999999998;0;0;0.01;20.699999999999999;0101000020E6100000D091A68B5EDF124005EE8A2A0D814A40;0;5;5.2000000000000002;0.35999999999999999
344;1274706002000;53.008227300000001;4.7181417999999997;-5;30.300000000000001;6.2999999999999998;8.4000000000000004;0.16;-0.10000000000000001;0.040000000000000001;21.699999999999999;0101000020E6100000F28F639060DF12409A3798970D814A40;0;5;5.5;1.3300000000000001
344;1274707816000;53.0082369;4.7181104999999999;-3;29.5;4.7999999999999998;6.5999999999999996;0.13;0.12;0.39000000000000001;27.600000000000001;0101000020E610000026A8E15B58DF12406A0F20E80D814A40;0;5;3;3.0600000000000001
344;1274709652000;53.008234399999999;4.7180980000000003;-3;29.699999999999999;11.1;9.6999999999999993;0.11;-0.080000000000000002;0.040000000000000001;55.299999999999997;0101000020E6100000C34A051555DF1240E15927D30D814A40;0;5;7.9000000000000004;0.41999999999999998
344;1274711479000;53.0082588;4.7180948000000003;-1;29.199999999999999;4.2000000000000002;5.7000000000000002;-0.029999999999999999;0.01;0.20000000000000001;26.300000000000001;0101000020E6100000EDB5453E54DF1240BDF3D59F0E814A40;0;6;2.5;2.8999999999999999
344;1274713297000;53.008266300000003;4.7180879999999998;0;28;5;6;-0.059999999999999998;0;-0.040000000000000001;36.200000000000003;0101000020E6100000A699EE7552DF12405814C0DE0E814A40;0;6;3.3999999999999999;0.28000000000000003
344;1274715120000;53.008241099999999;4.7180909;4;26.199999999999999;6.0999999999999996;6.0999999999999996;1.6799999999999999;-0.089999999999999997;0.089999999999999997;35.100000000000001;0101000020E610000088388C3853DF1240D57D5B0B0E814A40;0;5;4.7000000000000002;1.1699999999999999
344;1274716929000;53.008220899999998;4.7181088999999998;7;26.399999999999999;8.9000000000000004;8.6999999999999993;0.02;0;0.01;20.199999999999999;0101000020E6100000BBDD81F057DF12406452E8610D814A40;0;5;7;0.44
344;1274718756000;53.0082576;4.7181286;-1;25.899999999999999;3.5;4.2999999999999998;0.070000000000000007;0.14000000000000001;0.26000000000000001;39;0101000020E6100000004A8D1A5DDF1240C3F8C4950E814A40;0;6;2.1000000000000001;2.77
344;1274720552000;53.008255699999999;4.7181328000000002;-2;23.5;3.5;6.2000000000000002;-0.10000000000000001;0.059999999999999998;-0.25;11.199999999999999;0101000020E610000059BD68345EDF1240B7C0D4850E814A40;0;6;2.7000000000000002;2.8900000000000001
344;1274722370000;53.008274900000004;4.7181069999999998;0;23.199999999999999;4;6;0.029999999999999999;0.050000000000000003;-0.02;11;0101000020E61000005C1D007157DF12405870E4260F814A40;0;6;2.7000000000000002;2.9500000000000002
344;1274724169000;53.008278599999997;4.7181040000000003;1;21.100000000000001;4.2999999999999998;4.5;-0.11;0.040000000000000001;-0.070000000000000007;12;0101000020E6100000D481ACA756DF1240DA20EE450F814A40;0;6;2.2999999999999998;2.8700000000000001
344;1274725992000;53.008262100000003;4.7180856000000002;-1;20;4.7999999999999998;5.4000000000000004;-0.01;-0.01;-0.01;42.600000000000001;0101000020E610000006EADED451DF1240EDA584BB0E814A40;0;5;3.7000000000000002;0.38
344;1274727840000;53.008237200000003;4.7181115;5;19.600000000000001;3.2000000000000002;4.2999999999999998;-0.14999999999999999;0.089999999999999997;0.11;66.200000000000003;0101000020E6100000A986FD9E58DF1240294EA4EA0D814A40;0;7;2;2.3700000000000001
344;1274729664000;53.008219599999997;4.7181097000000003;1;19.600000000000001;3.2000000000000002;5.2999999999999998;-0.059999999999999998;-0.11;0.34999999999999998;34.5;0101000020E6100000F1C2312658DF1240D59700570D814A40;0;7;2.2000000000000002;2.5800000000000001
344;1274731487000;53.008245100000003;4.7181040999999997;-2;19.199999999999999;4.2000000000000002;7.0999999999999996;0.40999999999999998;-0.029999999999999999;0.32000000000000001;33.5;0101000020E61000007A7E62AE56DF1240176DE92C0E814A40;0;5;3.2000000000000002;2.9700000000000002
344;1274733292000;53.008225099999997;4.7181220000000001;-1;19.300000000000001;5.4000000000000004;6.5999999999999996;-0.16;-0.12;0.01;14.6;0101000020E61000000727A25F5BDF1240CFC023850D814A40;0;4;3.3999999999999999;3.3300000000000001
344;1274735099000;53.008217700000003;4.7181277000000001;0;19.399999999999999;8;5.5999999999999996;-0.050000000000000003;-0.02;-0.01;29.399999999999999;0101000020E6100000246827DE5CDF1240CA5F10470D814A40;0;4;5.5;0.38
344;1274736912000;53.008222000000004;4.7180967000000003;-1;18.399999999999999;8.6999999999999993;8.8000000000000007;-0.20999999999999999;-0.01;0.10000000000000001;34.100000000000001;0101000020E61000004C76C7BD54DF1240CA8D226B0D814A40;0;6;4.7000000000000002;3.6899999999999999
344;1274738726000;53.0082728;4.7179855000000002;-19;17.800000000000001;11.300000000000001;15.4;-0.10000000000000001;-0.080000000000000002;-0.059999999999999998;24.199999999999999;0101000020E61000004302469737DF124022B946150F814A40;0;4;10.699999999999999;0.5
344;1274740596000;53.008213099999999;4.7181319000000004;-8;19.399999999999999;3.8999999999999999;6;-0.029999999999999999;-0.050000000000000003;-0.029999999999999999;28;0101000020E61000007DDB02F85DDF12400BF379200D814A40;0;7;3;6.1200000000000001
344;1274742395000;53.008220700000003;4.7181278000000004;0;19.100000000000001;3.6000000000000001;5.7999999999999998;-0.029999999999999999;-0.10000000000000001;0.10000000000000001;13.199999999999999;0101000020E6100000CB64DDE45CDF12403BD33A600D814A40;0;7;2.6000000000000001;2.7000000000000002
