327,77674633,52.908437599999999,4.614255,42,-8.7717936180419898,8.3535665239793424,-0.012769178890460253,6.3099999999999996,8.8900000000000006,-5.2800000000000002
327,77674937,52.881093300000003,4.6484968000000002,-6,-6.7868702318835563,5.0069257787946571,-0.019664720042642081,5,5.4299999999999997,-4.0800000000000001
327,77675242,52.876851000000002,4.6461885000000001,4,-1.3028878075272994,0.23850918457331191,0.24289242448228199,0.87,0.31,-0.97999999999999998
327,77675549,52.873158699999998,4.6463158,-1,-0.68621431153069645,-0.23984507328994362,0.10763019775599203,0.5,-0.20000000000000001,-0.5
327,77675848,52.868094800000001,4.6494973999999996,18,1.1021758593745945,-1.5217478706007732,2.2895396465957707,-2.1299999999999999,-1.7,-1.1599999999999999
327,77676154,52.864887899999999,4.6473731999999996,9,1.0187825810044053,0.20420382867358935,-1.2731389747380486,-0.059999999999999998,0.20000000000000001,1.6299999999999999
327,77676464,52.868269599999998,4.6446158000000004,2,0.0013076553954486925,-0.20171318031278418,0.59051679309353178,-0.34000000000000002,-0.23000000000000001,-0.46999999999999997
327,77676761,52.872185999999999,4.6443060000000003,-1,4.1507109482721267,-0.30075657711394599,1.8880794753443535,-4.4100000000000001,-0.66000000000000003,1
327,77677062,52.874721899999997,4.6448245000000004,14,1.0622130941777002,1.7563388619015985,-2.0053371648507476,0.22,1.78,2.2400000000000002
327,77677377,52.878253999999998,4.6434709999999999,6,1.5098660567813811,0.39454242293371927,-0.086259881086360513,-1.1799999999999999,0.29999999999999999,0.97999999999999998
327,77677671,52.881361200000001,4.6429042999999997,4,1.3750103354252821,0.94920185458040029,0.15020791169170289,-1.26,0.84999999999999998,0.70999999999999996
327,77677961,52.883949100000002,4.6426860999999997,-4,2.7436951710523751,5.3981956689059407,-0.54472041319288245,-2.29,5.2300000000000004,2.0899999999999999
327,77678262,52.8879856,4.6426841999999997,7,2.104656285795409,2.8152823703935348,-0.20076626612365422,-1.78,2.6800000000000002,1.4299999999999999
327,77678564,52.8898151,4.6455605999999996,5,2.0676133759978934,-0.91795676011492267,0.84954712285658918,-2.0800000000000001,-1.0900000000000001,0.56999999999999995
327,77678855,52.8916526,4.6484736,15,0.14417643076273151,1.0723219556298325,1.0118986017811917,-0.81000000000000005,1.01,-0.71999999999999997
327,77679145,52.891623099999997,4.6493459000000001,-6,3.0445230285163829,-2.2340407812051719,-0.48045948501993152,-1.95,-2.3999999999999999,2.2200000000000002
327,77679458,52.890727499999997,4.6528095,-2,2.244047521535431,1.8174635636558252,-0.4841248969782046,-1.6399999999999999,1.6899999999999999,1.74
327,77679751,52.911239999999999,4.6622838,-10,9.9436917890081951,3.7462522205325826,0.79798991557893917,-8.6899999999999995,3.0499999999999998,5.3600000000000003
327,77680037,52.929103900000001,4.6715530000000003,-1,7.977768154458829,5.1486958542710415,-0.1390908836507756,-6.6799999999999997,4.6200000000000001,4.9199999999999999
327,77680329,52.948686799999997,4.6796926000000001,13,8.2698544855491054,3.7141458697431338,0.88064024783867678,-7.4100000000000001,3.1200000000000001,4.2800000000000002
327,77680688,52.974349699999998,4.6946905000000001,8,7.9673424324315825,5.7542237385206789,0.89897927196363669,-7.3499999999999996,5.1699999999999999,4.0800000000000001
