  1.000000,109972121.000000,109973273.000000,1152.000000, 28.361753,  3.157476,  4.065304,  4.213382,  0.114999,  0.148078,  0.260417, -1.000000, -1.000000, -1.000000,  1.000000,  4.000000
  2.000000,109973273.000000,109974137.000000,864.000000, 23.849294,  0.965253,  1.914942,  1.925519,  0.348925,  0.010576,  0.277778, -1.000000, -1.000000, -1.000000,  4.000000,  6.000000
  3.000000,109974137.000000,109975291.000000,1154.000000, 14.566474,  6.000235,  0.525350,  0.698018,  0.214619,  0.172668,  0.259965, -1.000000, -1.000000, -1.000000,  6.000000,  5.000000
  4.000000,109975578.000000,109978203.000000,2625.000000, 28.106037,  2.702258,  2.219422,  3.927159,  0.432030,  1.707736,  0.228571, -1.000000, -1.000000, -1.000000,  5.000000,  5.000000
  5.000000,109978819.000000,109980284.000000,1465.000000, 36.778521,  1.554039,  5.587944,  5.615891,  0.065641,  0.027947,  0.245734, -1.000000, -1.000000, -1.000000,  5.000000,  4.000000
  6.000000,109980284.000000,109994857.000000,14573.000000,  2.758850,  2.877261,  0.830311,  1.274429,  0.303209,  0.444118,  0.209977, -1.000000, -1.000000, -1.000000,  2.000000,  2.000000
  7.000000,109995433.000000,109996890.000000,1457.000000, 11.740341,  7.086310,  0.496616,  0.859555,  0.309130,  0.362939,  0.247083, -1.000000, -1.000000, -1.000000,  2.000000,  5.000000
  8.000000,109997754.000000,109998919.000000,1165.000000, 20.906611,  9.079007,  1.620284,  2.041755,  0.261181,  0.421471,  0.257511, -1.000000, -1.000000, -1.000000,  5.000000,  5.000000
  9.000000,109999788.000000,110005000.000000,5212.000000,  2.549570,  1.843437,  1.607602,  2.344229,  0.332300,  0.736627,  0.218726, -1.000000, -1.000000, -1.000000,  5.000000,  3.000000
 10.000000,110005865.000000,110009608.000000,3743.000000,  0.801166,  0.079595,  0.124691,  0.340321,  0.295697,  0.215630,  0.224419, -1.000000, -1.000000, -1.000000,  3.000000,  3.000000
 11.000000,110010187.000000,110011929.000000,1742.000000,  9.958656, 10.579690,  0.805037,  1.783737,  0.146559,  0.978700,  0.241102, -1.000000, -1.000000, -1.000000,  3.000000,  1.000000
 12.000000,110011929.000000,110012824.000000,895.000000, 20.644855, 13.071611,  0.853908,  0.884317,  0.185821,  0.030409,  0.268156, -1.000000, -1.000000, -1.000000,  1.000000,  5.000000
 13.000000,110013401.000000,110015705.000000,2304.000000,  6.977241, 17.003629,  0.394650,  0.420459,  0.190622,  0.025809,  0.234375,  0.000000,  0.000000,  0.000000,  5.000000,  3.000000
 14.000000,110017146.000000,110021624.000000,4478.000000,  6.291201, 30.622688,  0.939456,  3.792666,  0.204079,  2.853210,  0.214381,  0.000000,  0.000000,  0.000000,  3.000000,  3.000000
