  1.000000,111941790.000000,111955759.000000,13969.000000,  0.632672,  8.550018,  0.062434,  0.159803,  0.242491,  0.097369,  0.210466,  0.000000,  0.000000,  0.000000,  1.000000,  1.000000
  2.000000,111956335.000000,111958638.000000,2303.000000,  5.588322, 23.947862,  0.705373,  0.712360,  0.376686,  0.006987,  0.234477, -1.000000, -1.000000, -1.000000,  1.000000,  1.000000
  3.000000,111958638.000000,111960655.000000,2017.000000, 34.384267,  0.192579,  8.621748,  8.856570,  0.117470,  0.234822,  0.237977, -1.000000, -1.000000, -1.000000,  1.000000,  4.000000
  4.000000,111960655.000000,111987150.000000,26495.000000,  1.781754,  3.268129,  1.035355,  2.262621,  0.306851,  1.227265,  0.208341, -1.000000, -1.000000, -1.000000,  4.000000,  2.000000
  5.000000,111987150.000000,111988878.000000,1728.000000, 31.224014,  5.477808,  0.291694,  5.144655,  0.389127,  4.852961,  0.243056, -1.000000, -1.000000, -1.000000,  2.000000,  5.000000
  6.000000,111988878.000000,111991182.000000,2304.000000,  0.402609,  5.010381,  0.004496,  0.010924,  0.290304,  0.006428,  0.234375, -1.000000, -1.000000, -1.000000,  5.000000,  1.000000
  7.000000,111991182.000000,111995540.000000,4358.000000, 44.048184,  9.096122, 15.399966, 20.796683,  0.167712,  5.396717,  0.220285,  3.125000,  0.000000,  3.125000,  1.000000,  4.000000
  8.000000,111995540.000000,111997647.000000,2107.000000,  4.039034, 15.536942,  0.719513,  0.721915,  0.157969,  0.002402,  0.227812,  0.000000,  0.000000,  0.000000,  4.000000,  3.000000
  9.000000,111997647.000000,112001679.000000,4032.000000, 53.685118,  3.825784, 20.855878, 23.986117,  0.114828,  3.130239,  0.223214,  6.250000,  0.000000,  3.125000,  3.000000,  4.000000
 10.000000,112003407.000000,112005457.000000,2050.000000, 10.661707,  0.114989,  0.619616,  2.157371,  0.253305,  1.537755,  0.234146,  0.000000,  0.000000,  1.562500,  4.000000,  5.000000
 11.000000,112005457.000000,112006653.000000,1196.000000, 31.357581, 10.078679,  1.147006,  1.472830,  0.207807,  0.325824,  0.250836,  6.875000,  3.437500,  6.875000,  5.000000,  5.000000
 12.000000,112006653.000000,112010770.000000,4117.000000,  4.521239,  1.577844,  0.699602,  1.794859,  0.179163,  1.095257,  0.218606,  0.000000,  0.000000,  0.000000,  5.000000,  3.000000
 13.000000,112010770.000000,112011938.000000,1168.000000, 37.191315, 10.556588,  1.776595,  3.955926,  0.288578,  2.179330,  0.256849,  3.125000,  0.000000,  3.125000,  3.000000,  5.000000
 14.000000,112011938.000000,112018654.000000,6716.000000,  3.372781,  3.167010,  1.305781,  3.876499,  0.175934,  2.570718,  0.214413,  0.000000,  0.000000,  0.625000,  5.000000,  3.000000
 15.000000,112018654.000000,112020957.000000,2303.000000, 28.286883, 34.699973,  2.761569,  5.766824,  0.234503,  3.005255,  0.234477,  3.125000,  0.000000,  3.125000,  3.000000,  5.000000
 16.000000,112020957.000000,112027959.000000,7002.000000, 52.224465, 33.035038, 35.919855, 38.298812,  0.117165,  2.378957,  0.214225,  0.000000,  0.000000,  0.000000,  5.000000,  4.000000
 17.000000,112027959.000000,112077709.000000,49750.000000,  1.164140,  0.204386,  1.292157,  3.549356,  0.307050,  2.257199,  0.207437, -1.000000, -1.000000, -1.000000,  4.000000,  1.000000
