  1.000000,111907999.000000,111915880.000000,7881.000000,  1.489570,  2.739347,  0.085190,  0.362833,  0.307854,  0.277643,  0.213171,  0.000000,  0.000000,  0.000000,  1.000000,  2.000000
  2.000000,111917327.000000,111919055.000000,1728.000000, 12.988473,  1.000000,  0.266412,  0.663396,  0.386412,  0.396984,  0.243056,  6.250000,  0.000000,  6.250000,  2.000000,  5.000000
  3.000000,111919632.000000,111923401.000000,3769.000000,  1.673203,  3.864873,  0.405985,  1.827297,  0.234797,  1.421312,  0.222871,  0.000000,  0.000000,  0.000000,  5.000000,  1.000000
  4.000000,111924010.000000,111925225.000000,1215.000000,  1.699091,  0.013234,  0.599323,  0.610061,  0.213500,  0.010738,  0.246914,  0.000000,  0.000000,  0.000000,  1.000000,  1.000000
  5.000000,111925225.000000,111926460.000000,1235.000000, 30.523380,  0.847604,  3.380340,  3.712890,  0.120693,  0.332550,  0.242915,  3.125000,  0.000000,  3.125000,  1.000000,  4.000000
  6.000000,111927615.000000,111930496.000000,2881.000000, 37.345296, 44.583301,  9.649963, 11.653479,  0.110136,  2.003516,  0.229087,  0.000000,  0.000000,  1.250000,  4.000000,  4.000000
  7.000000,111930496.000000,111931647.000000,1151.000000,  9.401131,  1.980857,  0.833886,  0.915607,  0.314006,  0.081721,  0.260643,  0.000000,  0.000000,  0.000000,  4.000000,  1.000000
  8.000000,111931647.000000,111933346.000000,1699.000000, 30.093541,  8.866892,  4.268931,  4.787952,  0.106474,  0.519020,  0.176574,  3.125000,  0.000000,  3.125000,  1.000000,  4.000000
  9.000000,111933346.000000,111934209.000000,863.000000,  2.694132,  2.011606,  0.232904,  0.235238,  0.173583,  0.002334,  0.278100,  0.000000,  0.000000,  0.000000,  4.000000,  5.000000
 10.000000,111935072.000000,111936515.000000,1443.000000, 45.016535,  2.443436,  6.283650,  7.387062,  0.183507,  1.103412,  0.249480,  0.000000,  0.000000,  3.125000,  5.000000,  4.000000
 11.000000,111936515.000000,111939103.000000,2588.000000,  1.573250,  2.003823,  0.000667,  0.011296,  0.309526,  0.010629,  0.231839,  0.000000,  0.000000,  0.000000,  4.000000,  1.000000
