317,78668345,0,0.131630,0.459445,1.331230
317,78668345,1,-0.322025,-0.072064,-0.060742
317,78668345,2,0.136332,-0.006279,0.305686
317,78668345,3,0.516336,0.158182,0.867493
317,78668345,4,0.327509,0.456455,1.185267
317,78668345,5,-0.220951,0.447484,1.673331
317,78668345,6,0.054846,0.623907,1.747073
317,78668345,7,-0.209198,0.479629,0.672115
317,78668345,8,0.053279,-0.021230,0.134636
317,78668345,9,0.285199,0.313673,0.599133
317,78668345,10,0.442686,0.215743,0.989889
317,78668345,11,-0.010969,0.460940,1.404972
317,78668345,12,-0.170806,0.764446,1.697659
317,78668345,13,0.087754,0.513269,1.185267
317,78668345,14,-0.381572,-0.140839,-0.109396
317,78668345,15,0.212333,0.019885,0.232705
317,78668345,16,0.458356,0.188832,0.647788
317,78668345,17,0.353365,0.341332,1.135852
317,78668345,18,-0.245240,0.636615,1.673331
317,78668345,19,0.044660,0.726321,1.868709
317,78668345,20,-0.254642,0.383195,0.599133
317,78668345,21,-0.047794,0.066981,0.184050
317,78668345,22,0.338478,0.118562,0.696442
317,78668345,23,0.389407,0.376467,1.111525
317,78668345,24,-0.123795,0.594752,1.576023
317,78668345,25,-0.131630,0.696419,1.844382
317,78668345,26,-0.049361,0.274052,1.087198
317,78668345,27,-0.231137,-0.051133,-0.036415
317,78668345,28,0.167672,0.240413,0.281359
317,78668345,29,0.463057,0.124542,0.940474
317,78668345,30,0.262477,0.649323,1.306903
317,78668345,31,-0.343963,0.631382,1.649004
317,78668345,32,0.094805,0.634372,1.721986
317,78668345,33,-0.152785,0.224714,0.525392
317,78668345,34,-0.017237,-0.054870,0.110309
317,78668345,35,0.307921,0.254616,0.476737
317,78668345,36,0.433284,0.296479,0.916147
317,78668345,37,0.014887,0.599985,1.477953
317,78668345,38,-0.296952,0.529715,1.771400
317,78668345,39,0.179425,0.448232,1.282576
317,78668345,40,-0.366685,-0.010765,-0.036415
317,78668345,41,0.191178,0.063990,0.232705
317,78668345,42,0.494398,0.277043,0.672115
317,78668345,43,0.305571,0.237422,1.062871
317,78668345,44,-0.155136,0.749495,1.600350
317,78668345,45,-0.061114,0.778650,1.820055
317,78668345,46,-0.059547,0.368992,0.891820
317,78668345,47,0.111259,-0.089258,-0.158051
317,78668345,48,0.235054,0.049039,0.379428
317,78668345,49,0.524171,0.289751,0.965562
317,78668345,50,0.127713,0.724079,1.453626
317,78668345,51,-0.291468,0.765194,1.771400
317,78668345,52,0.181775,0.436271,1.551695
317,78668345,53,-0.523388,0.007176,-0.109396
317,78668345,54,0.124579,0.007176,0.232705
317,78668345,55,0.461490,0.164910,0.720769
317,78668345,56,0.342396,0.461688,1.258248
317,78668345,57,-0.347881,0.650819,1.697659
317,78669006,0,0.003134,0.572326,1.649004
317,78669006,1,-0.026640,0.340585,0.916147
317,78669006,2,-0.072083,0.061748,0.037327
317,78669006,3,0.062681,-0.016745,0.110309
317,78669006,4,0.443469,0.217986,0.476737
317,78669006,5,0.535141,0.173133,0.965562
317,78669006,6,0.352582,0.740525,1.502281
317,78669006,7,0.086970,0.271810,1.551695
317,78669006,8,-0.061114,0.469163,0.989889
317,78669006,9,-0.040743,0.321148,0.184050
317,78669006,10,0.098723,-0.270913,0.354341
317,78669006,11,0.470892,0.334604,0.867493
317,78669006,12,0.354149,0.495328,1.233921
317,78669006,13,0.104207,0.634372,1.649004
317,78669006,14,-0.050145,0.555879,1.502281
317,78669006,15,-0.166105,0.197055,0.574806
317,78669006,16,0.157486,0.162667,0.232705
317,78669006,17,0.443469,0.291994,0.672115
317,78669006,18,0.394891,0.300217,1.185267
317,78669006,19,0.038392,0.384690,1.771400
317,78669006,20,0.050928,0.873589,1.747073
317,78669006,21,-0.003918,0.565598,1.135852
317,78669006,22,-0.130847,-0.252224,0.037327
317,78669006,23,0.271096,0.268820,0.354341
317,78669006,24,0.462274,0.084174,0.965562
317,78669006,25,0.354149,0.837707,1.477953
317,78669006,26,0.045444,0.443747,1.600350
317,78669006,27,-0.108909,0.356283,1.258248
317,78669006,28,-0.060331,0.149959,0.158963
317,78669006,29,0.115960,-0.005532,0.281359
317,78669006,30,0.433284,0.119309,0.647788
317,78669006,31,0.337695,0.247141,0.989889
317,78669006,32,0.094022,0.811542,1.576023
317,78669006,33,-0.065815,0.620169,1.526608
317,78669006,34,-0.082269,0.049039,0.770184
317,78669006,35,0.007052,-0.039919,0.061654
317,78669006,36,0.143383,0.137251,0.208378
317,78669006,37,0.425449,0.168648,0.623461
317,78669006,38,0.321241,0.204530,0.989889
317,78669006,39,0.213900,0.528220,1.477953
317,78669006,40,0.079135,1.028332,1.526608
317,78669006,41,-0.074434,0.298722,0.843166
317,78669006,42,0.007835,0.000449,0.061654
317,78669006,43,0.206064,0.024370,0.257032
317,78669006,44,0.549244,0.349555,0.770184
317,78669006,45,0.295385,0.297974,1.160940
317,78669006,46,0.105775,0.753233,1.673331
317,78669006,47,0.016454,0.564103,1.600350
317,78669006,48,0.004701,0.352545,0.867493
317,78669006,49,0.067382,0.055020,0.134636
317,78669006,50,0.376871,0.145474,0.672115
317,78669006,51,0.417613,0.435524,1.306903
317,78669006,52,0.083053,0.496823,1.820055
317,78669006,53,0.093238,0.758466,1.697659
317,78669006,54,-0.057197,0.289751,0.940474
317,78669006,55,0.102640,0.044554,0.184050
317,78669006,56,0.242106,0.025865,0.452410
317,78669006,57,0.477161,0.300217,0.940474
317,78669006,58,0.246807,0.634372,1.453626
317,78669626,0,0.016454,0.650819,1.649004
317,78669626,1,0.029774,0.396651,1.111525
317,78669626,2,-0.072867,0.087912,0.134636
317,78669626,3,0.084620,-0.056365,0.184050
317,78669626,4,0.390190,0.266577,0.599133
317,78669626,5,0.398809,0.190327,1.014216
317,78669626,6,0.153569,0.518502,1.429299
317,78669626,7,0.047011,0.614189,1.673331
317,78669626,8,0.039176,0.504298,1.209594
317,78669626,9,-0.092455,0.232937,0.354341
317,78669626,10,0.074434,-0.024968,0.158963
317,78669626,11,0.316540,0.203035,0.647788
317,78669626,12,0.425449,0.281528,1.111525
317,78669626,13,0.168456,0.354788,1.526608
317,78669626,14,-0.024289,0.546909,1.697659
317,78669626,15,0.051712,0.393661,1.160940
317,78669626,16,-0.070516,0.156687,0.208378
317,78669626,17,0.138682,0.206773,0.134636
317,78669626,18,0.224085,0.122299,0.452410
317,78669626,19,0.484996,0.256111,0.794511
317,78669626,20,0.221735,0.207520,1.258248
317,78669626,21,0.119094,0.528968,1.526608
317,78669626,22,0.129280,0.688196,1.404972
317,78669626,23,-0.043093,0.177618,0.549719
317,78669626,24,0.060331,0.025865,0.085981
317,78669626,25,0.154352,0.049039,0.476737
317,78669626,26,0.523388,0.359273,0.965562
