535,109885295,0,-0.093340,-0.264202,0.958320
535,109885295,1,-0.090261,-0.273195,0.982847
535,109885582,0,-0.335791,-0.177276,1.057193
535,109885582,1,-0.698314,0.043036,0.811160
535,109885870,0,0.351539,-0.274693,0.909266
535,109885870,1,0.346921,-0.263453,0.909266
535,109886159,0,0.338454,-0.230481,0.933793
535,109886159,1,0.343072,-0.233478,0.933793
535,109886447,0,0.329988,-0.204253,0.958320
535,109886447,1,0.311515,-0.212496,0.958320
535,109886735,0,0.256098,-0.091100,0.982847
535,109886735,1,0.246092,-0.097095,0.982847
535,109887022,0,0.303818,-0.169033,0.958320
535,109887022,1,0.304588,-0.167535,0.958320
535,109887311,0,0.309976,-0.197509,0.958320
535,109887311,1,0.307667,-0.199008,0.958320
535,109887598,0,0.266104,-0.343635,0.933793
535,109887598,1,0.269183,-0.342136,0.933793
535,109887886,0,0.295352,-0.262704,0.958320
535,109887886,1,0.289964,-0.275443,0.933793
535,109888174,0,0.322291,-0.278440,0.933793
535,109888174,1,0.326139,-0.280688,0.933793
535,109888462,0,0.237625,-0.291929,0.958320
535,109888462,1,0.235316,-0.286683,0.958320
535,109888751,0,0.171432,-0.241721,0.982847
535,109888751,1,0.163735,-0.253711,0.982847
535,109889038,0,0.255328,-0.300921,0.933793
535,109889038,1,0.257637,-0.301670,0.933793
535,109889327,0,-0.330403,-0.034898,0.982847
535,109889327,1,-0.413530,0.049031,0.909266
535,109889614,0,-0.010983,-0.405832,0.933793
535,109889614,1,-0.027147,-0.427563,0.933793
535,109889918,0,-0.041771,-0.425315,0.909266
535,109889918,1,-0.039462,-0.427563,0.933793
535,109890206,0,0.019034,-0.353376,0.958320
535,109890206,1,0.013647,-0.359371,0.958320
535,109890494,0,0.004410,-0.340637,0.958320
535,109890494,1,0.005950,-0.342136,0.958320
535,109890783,0,-0.304234,-0.067870,0.933793
535,109890783,1,-0.262671,-0.130067,0.958320
535,109891070,0,-0.052547,-0.302420,0.982847
535,109891070,1,-0.060243,-0.301670,0.958320
535,109891358,0,-0.071019,-0.308415,0.982847
535,109891358,1,-0.062552,-0.312911,0.958320
535,109891646,0,0.002871,-0.327149,0.982847
535,109891646,1,0.002101,-0.318156,0.958320
535,109891934,0,-0.041771,-0.394591,0.958320
535,109891934,1,-0.017141,-0.372110,0.958320
535,109892224,0,-0.054856,-0.372110,0.958320
535,109892224,1,-0.047928,-0.372110,0.958320
535,109892510,0,-0.018680,-0.358622,0.958320
535,109892510,1,-0.030995,-0.358622,0.958320
535,109892800,0,0.363084,-0.414075,1.796060
535,109892800,1,0.329218,-0.568443,1.573787
