535,111584750,0,-0.132594,-0.312161,0.958320
535,111584750,1,-0.136442,-0.314409,0.982847
535,111584750,2,-0.134133,-0.315159,0.958320
535,111584750,3,-0.146448,-0.309913,0.982847
535,111585056,0,0.162966,-0.151798,1.032667
535,111585056,1,0.151420,-0.150299,1.008140
535,111585056,2,0.171432,-0.132315,1.032667
535,111585056,3,0.151420,-0.131565,1.032667
535,111585056,4,0.169123,-0.163788,1.008140
535,111585056,5,0.166814,-0.166036,1.008140
535,111585056,6,0.164505,-0.127069,1.032667
535,111585056,7,0.161426,-0.135312,1.008140
535,111585056,8,0.162966,-0.162289,1.008140
535,111585056,9,0.150651,-0.137560,1.032667
535,111585056,10,0.147572,-0.134563,1.008140
535,111585056,11,0.173741,-0.139808,1.008140
535,111585056,12,0.165275,-0.133064,1.032667
535,111585056,13,0.166045,-0.142056,1.008140
535,111585056,14,0.170663,-0.136062,1.008140
535,111585056,15,0.175281,-0.127069,1.032667
535,111585056,16,0.178359,-0.142056,1.032667
535,111585056,17,0.189135,-0.127819,1.008140
535,111585056,18,0.176820,-0.137560,1.008140
535,111585056,19,0.178359,-0.125570,1.032667
535,111585056,20,0.163735,-0.124072,1.008140
535,111585056,21,0.178359,-0.148801,1.008140
535,111585056,22,0.176820,-0.141307,1.008140
535,111585056,23,0.189135,-0.121824,1.008140
535,111585056,24,0.168354,-0.135312,1.032667
535,111585056,25,0.174511,-0.136811,1.008140
535,111585056,26,0.177590,-0.140558,1.008140
535,111585056,27,0.184517,-0.140558,1.032667
535,111585056,28,0.186056,-0.131565,1.008140
535,111585056,29,0.192984,-0.121824,1.008140
535,111585056,30,0.195293,-0.145054,1.008140
535,111585056,31,0.200680,-0.124072,1.008140
535,111585056,32,0.176050,-0.133813,1.008140
535,111585056,33,0.209917,-0.146553,1.032667
535,111585056,34,0.165275,-0.128568,1.008140
535,111585056,35,0.199141,-0.121074,1.032667
535,111585056,36,0.179129,-0.143555,1.008140
535,111585056,37,0.186056,-0.142806,1.008140
535,111585056,38,0.186056,-0.138310,1.032667
535,111585056,39,0.192214,-0.126320,1.008140
535,111585056,40,0.202989,-0.112082,1.008140
535,111585056,41,0.180669,-0.144304,1.032667
535,111585056,42,0.197602,-0.124821,1.008140
535,111585056,43,0.182208,-0.131565,1.008140
535,111585056,44,0.189905,-0.133813,1.008140
535,111585056,45,0.190674,-0.128568,1.008140
535,111585056,46,0.185287,-0.120325,1.032667
535,111585056,47,0.190674,-0.128568,1.032667
535,111585056,48,0.179899,-0.139059,1.032667
535,111585056,49,0.167584,-0.125570,1.032667
535,111585056,50,0.178359,-0.134563,1.008140
535,111585056,51,0.182208,-0.136811,1.008140
535,111585056,52,0.185287,-0.126320,1.008140
535,111585056,53,0.185287,-0.141307,1.008140
535,111585056,54,0.174511,-0.132315,1.032667
535,111585056,55,0.176050,-0.137560,1.032667
535,111585056,56,0.183747,-0.121824,1.032667
