1,7.8409e+07,7.841e+07,967,18.357,694,6.2539,6.6764,1.0636,1,4
  2.000000,78409757.000000,78411358.000000,1601.000000, 16.450667, 89.000000,  4.976969,  5.822325,  0.504241,  4.000000,  5.000000
  3.000000,78411656.000000,78415229.000000,3573.000000, 13.235711, 91.000000,  7.506535, 11.966291,  0.986357,  5.000000,  5.000000
  4.000000,78415229.000000,78416740.000000,1511.000000, 14.335877, 43.000000,  3.235122,  3.334126,  0.843193,  5.000000,  4.000000
  5.000000,78416740.000000,78418349.000000,1609.000000,  7.307630, 51.000000,  2.176225,  2.662347,  1.282787,  4.000000,  5.000000
  6.000000,78418349.000000,78419701.000000,1352.000000, 11.058157, 18.000000,  1.223238,  1.860703,  0.275963,  5.000000,  5.000000
  7.000000,78420005.000000,78423875.000000,3870.000000, 10.672533, 52.000000,  1.253571,  5.469418,  1.066293,  5.000000,  5.000000
  8.000000,78423875.000000,78427703.000000,3828.000000, 11.100131, 55.000000,  2.087758,  3.809860,  0.916489,  5.000000,  5.000000
  9.000000,78428003.000000,78429812.000000,1809.000000, 11.627474, 28.000000,  7.922855,  8.081459,  0.009197,  5.000000,  4.000000
 10.000000,78429812.000000,78431101.000000,1289.000000, 11.090854,  8.000000,  6.003604,  6.019642,  0.036522,  4.000000,  4.000000
 11.000000,78431101.000000,78432356.000000,1255.000000, 11.882805,  7.000000,  5.481361,  5.493285,  0.074180,  4.000000,  4.000000
